Date,Open,High,Low,Close,Volume,Stock Splits,Capital Gains,NATR_3,RSI_3,ADX_3,CCI_3_0.015,ROC_3,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_3,OBV,MACD_12_26_9,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,min_price_3,max_price_3,mid_price,tema_2,tema_100,tema_8
2021-03-22 00:00:00-04:00,98.54499816894531,98.56500244140625,98.54499816894531,98.56500244140625,108,0.0,0.0,0.08850168832146106,49.29819446480679,39.96508741178824,99.99999999998484,-0.1382932353034161,5.469277836459308,9.251194692160494,0.0,-137165.0,-0.25666739545187056,98.43323343396915,98.51070149739583,98.58816956082251,0.15727847279359122,0.8504730956764897,98.47730255126953,98.56500244140625,98.55500030517578,98.55877542296878,98.99599676193557,98.52617284032165
2021-03-23 00:00:00-04:00,98.63999938964844,98.68769836425781,98.63999938964844,98.68769836425781,101,0.0,0.0,0.10635956536925723,70.28512941942303,44.43086559538359,100.00000000000001,0.2009333613752304,24.542487367185164,12.884851529478082,0.0,-137064.0,-0.2369663817946588,98.40408999856176,98.57666778564453,98.7492455727273,0.3501392184569357,0.8216827046230121,98.47730255126953,98.68769836425781,98.66384887695312,98.68633067289663,98.96356828599218,98.6051613138149
2021-03-24 00:00:00-04:00,98.72579956054688,98.72579956054688,98.72579956054688,98.72579956054688,1,0.0,0.0,0.07245573293861819,75.08830635421744,50.29327652498742,78.83330617565586,0.25233937449492033,47.27394752379501,25.76190424247982,0.0,-137063.0,-0.21579123142710444,98.52228706119708,98.65950012207031,98.79671318294355,0.2781547863175146,0.7415930307750114,98.54499816894531,98.72579956054688,98.72579956054688,98.73071108649005,98.93483428877903,98.6748509660384
2021-03-25 00:00:00-04:00,98.73179626464844,98.73179626464844,98.73179626464844,98.73179626464844,10,0.0,0.0,0.039262531780973824,76.00401759192245,54.7329998442849,57.89050997190017,0.16922215706466512,65.08468308710955,45.63370599269657,0.0,-137053.0,-0.19626348501219582,98.67604091733976,98.71509806315105,98.75415520896233,0.07913104799085256,0.7137662795186466,98.63999938964844,98.73179626464844,98.73179626464844,98.73498897464484,98.90778589401691,98.71973900115655
2021-03-26 00:00:00-04:00,98.65899658203125,98.66000366210938,98.63500213623047,98.63500213623047,678,0.0,0.0,0.06871735609488543,40.21407394817334,42.774084515276115,-99.99999999998754,-0.05339695716971852,60.43716762279632,57.598599411233614,-100.0,-137731.0,-0.186448816612085,98.60896570231301,98.6975326538086,98.78609960530417,0.17947146015541615,0.14698729874852984,98.63500213623047,98.73179626464844,98.64750289916992,98.63912502828181,98.87637566408328,98.69375493700817
2021-03-29 00:00:00-04:00,98.5365982055664,98.5365982055664,98.5365982055664,98.5365982055664,1,0.0,0.0,0.08432567154871905,23.40626114017345,46.55640015813256,-99.99999999998589,-0.1916432744253793,43.12982426754879,56.21722499248488,-100.0,-137732.0,-0.1844843749656775,98.47508518100342,98.63446553548177,98.79384588996011,0.32317375800249115,0.19297555449766096,98.5365982055664,98.73179626464844,98.5365982055664,98.53609132375486,98.84068609656752,98.62399163824468
2021-03-30 00:00:00-04:00,98.51280212402344,98.51280212402344,98.51280212402344,98.51280212402344,1,0.0,0.0,0.05425067980835047,20.32488023618773,51.16046155444247,-65.04356959879814,-0.2218071066366411,23.097162318719185,42.22138473635476,-100.0,-137733.0,-0.1827411593832835,98.45567433602366,98.56146748860677,98.66726064118987,0.2146744671701099,0.26999756886391907,98.51280212402344,98.66000366210938,98.51280212402344,98.50821631740328,98.80523621056705,98.56856066690436
2021-03-31 00:00:00-04:00,98.4800033569336,98.51460266113281,98.4800033569336,98.51460266113281,504,0.0,0.0,0.04468533936669507,21.49783925460129,57.13202618800475,-75.46692693316463,-0.12206566887012951,13.556999525102876,26.59466203712361,-38.86492315988137,-137229.0,-0.17914923926433346,98.49969794724491,98.52133433024089,98.54297071323687,0.04392222891227691,0.34443635728465855,98.4800033569336,98.5365982055664,98.4973030090332,98.51215374558022,98.77151398427418,98.53680682124889
2021-04-01 00:00:00-04:00,98.5999984741211,98.6449966430664,98.58999633789062,98.6449966430664,1604,0.0,0.0,0.08840568320437545,69.79774203931682,47.02465940658485,99.99999999998205,0.11000830095013012,30.09728799599725,22.25048327993976,0.0,-135625.0,-0.16389167093410606,98.43367300659659,98.55746714274089,98.68126127888519,0.2512120892169575,0.8535284588257451,98.4800033569336,98.6449966430664,98.61749649047852,98.64024285905447,98.74694698572294,98.58827340597132
2021-04-05 00:00:00-04:00,98.4990005493164,98.52320098876953,98.4990005493164,98.52320098876953,400,0.0,0.0,0.11834972607407394,37.48444651702172,38.15900852219749,-42.303199428915995,0.010555851140039667,32.861668215566915,25.505318578889003,-73.81855174327198,-136025.0,-0.15978591693342992,98.44184298325581,98.56093343098958,98.68002387872335,0.2416585224756482,0.34158073574297204,98.4800033569336,98.6449966430664,98.51110076904297,98.53319674232827,98.71649427367564,98.55594645773745
2021-04-06 00:00:00-04:00,98.63999938964844,98.71089935302734,98.63999938964844,98.71089935302734,2001,0.0,0.0,0.15413713416749353,69.80198338475977,40.12395616119409,82.04679935449256,0.19925644177822646,58.57241358635363,40.51045659930592,0.0,-134024.0,-0.1397751470840376,98.47086214321742,98.6263656616211,98.78186918002477,0.3153386366018933,0.7718063625634701,98.4990005493164,98.71089935302734,98.67544937133789,98.7015859023553,98.69841519387421,98.63641844592134
2021-04-07 00:00:00-04:00,98.72000122070312,98.7300033569336,98.72000122070312,98.72160339355469,1000,0.0,0.0,0.08673590652557517,71.08081887300087,42.843171395244646,64.41577692754312,0.07765903299228893,68.60628953443049,53.34679044545033,-3.636303586762668,-133024.0,-0.1216504307544568,98.46968188201244,98.65190124511719,98.83412060822194,0.3694188572240393,0.6912588960083003,98.4990005493164,98.7300033569336,98.72500228881836,98.72680004570653,98.68192042708274,98.6905953724961
2021-04-08 00:00:00-04:00,98.81500244140625,98.81500244140625,98.81500244140625,98.81500244140625,1,0.0,0.0,0.09058651068581473,81.39373407515053,50.43559937765466,99.99999999998053,0.2961753675359986,95.92789119724988,74.36886477267798,0.0,-133023.0,-0.09861318843678646,98.65565568353128,98.7491683959961,98.84268110846091,0.18939443032029915,0.852005859283181,98.63999938964844,98.81500244140625,98.81500244140625,98.8140556668378,98.67176552640419,98.77104064659812
2021-04-09 00:00:00-04:00,98.75569915771484,98.75569915771484,98.75569915771484,98.75569915771484,1,0.0,0.0,0.07534570040333373,60.75776753837655,41.15837311885386,-18.26250126788565,0.04538486122720758,92.76410751258943,85.76609608142326,-62.42370703501445,-133024.0,-0.0841710162209921,98.68692140558127,98.76410166422527,98.84128192286926,0.15629212911060875,0.44556570126838135,98.72000122070312,98.81500244140625,98.75569915771484,98.76139364310303,98.65880961599163,98.78510784768186
2021-04-12 00:00:00-04:00,98.70919799804688,98.70919799804688,98.70919799804688,98.70919799804688,1,0.0,0.0,0.06124522098181293,46.80148441272094,29.467560849245206,-92.24619934384273,-0.01256603932814813,83.57132554449727,90.7544414181122,-100.0,-133025.0,-0.07560620438759713,98.67336702625369,98.75996653238933,98.84656603852497,0.17537370490550017,0.2068774603464059,98.70919799804688,98.81500244140625,98.70919799804688,98.70927074890547,98.64390833210045,98.76514018828377
2021-04-13 00:00:00-04:00,98.7300033569336,98.8228988647461,98.7300033569336,98.8228988647461,1000,0.0,0.0,0.08811496887014805,71.12666775111002,33.94868264694497,92.05596442211325,0.00799111789176552,83.57132554449727,86.63558620052798,0.0,-132025.0,-0.058964117950807804,98.66925094707985,98.76259867350261,98.85594639992537,0.1890345691112481,0.8229869304496545,98.70919799804688,98.8228988647461,98.77645111083984,98.81557913244151,98.63646853462063,98.81002219347513
2021-04-14 00:00:00-04:00,98.80500030517578,98.81089782714844,98.77999877929688,98.81089782714844,2271,0.0,0.0,0.06577101052549897,66.32512329518698,36.9360971787448,57.46352576929571,0.055894160949071264,88.30552891878932,85.14939333592794,-10.554921827819907,-134296.0,-0.04621083820953231,98.67898566598122,98.78099822998047,98.88301079397972,0.20654288947708102,0.6465486014457387,98.70919799804688,98.8228988647461,98.79544830322266,98.81435378589296,98.62887721134281,98.82768451214315
2021-04-15 00:00:00-04:00,99.0199966430664,99.05000305175781,99.00830078125,99.00830078125,7728,0.0,0.0,0.153570028078493,87.36693868071595,51.98324347425275,100.00000000000945,0.3030140952102997,96.3946324247317,89.42382896267276,-13.031971961948363,-126568.0,-0.01994508893164948,98.6999773680494,98.88069915771484,99.06142094738028,0.3655350158420489,0.8530333109565189,98.7300033569336,99.05000305175781,99.0291519165039,99.00178801575757,98.63333461472467,98.93948985695931
2021-04-16 00:00:00-04:00,100.88999938964844,100.88999938964844,98.7699966430664,99.24469757080078,4517,0.0,0.0,1.1446706360664578,94.04781040856858,67.31902176196284,99.99999999999852,0.4268228425802223,73.63799995849159,86.11272043400419,-77.6084758144908,-122051.0,0.019718647577079196,98.66662605352406,99.02129872639973,99.37597139927541,0.716356334318854,0.8149366464996199,98.7699966430664,100.88999938964844,99.82999801635742,99.24307320513226,98.65163684418343,99.12779471604267
2021-04-19 00:00:00-04:00,99.12000274658203,99.12999725341797,98.98500061035156,99.1011962890625,4561,0.0,0.0,0.7041902235589754,63.47987736664113,77.54287395376957,-43.63735486341396,0.29379194835562217,50.06319788148361,73.3652767549023,-84.377395428847,-126612.0,0.0391221149871086,98.92357907929878,99.1180648803711,99.31255068144341,0.3924326030921802,0.4566328461625814,98.7699966430664,100.88999938964844,99.05749893188477,99.1173853587612,98.66111113152019,99.15829211054053
2021-04-20 00:00:00-04:00,98.79000091552734,99.30000305175781,98.79000091552734,99.04409790039062,3736,0.0,0.0,0.609760246967363,53.16622396838978,72.82750411157365,-53.55984913650344,0.03615567468400002,26.97074549754181,50.22398111250566,-87.0707121598716,-130348.0,0.049323568534106244,98.96121985680325,99.12999725341797,99.29877465003268,0.3405173031191535,0.2455247125791533,98.7699966430664,100.88999938964844,99.04500198364258,99.04331680568816,98.66712930736855,99.13770433574514
2021-04-21 00:00:00-04:00,99.01000213623047,99.01000213623047,98.9000015258789,98.97049713134766,997,0.0,0.0,0.3779044928323438,40.45698097419695,69.68392421677636,-100.0,-0.27628724371648317,22.967261007330034,33.33373479545181,-64.60873337621733,-131345.0,0.0508827819759432,98.93159852123165,99.0385971069336,99.14559569263554,0.2160745180718112,0.18177160875921916,98.79000091552734,99.30000305175781,98.95500183105469,98.96807082481112,98.6688612513191,99.07870783687527
2021-04-22 00:00:00-04:00,98.92500305175781,99.04000091552734,98.86000061035156,99.0009994506836,1599,0.0,0.0,0.27980235729318426,48.160458020505466,63.52365904935488,-43.68190867336314,-0.10110557907560261,21.373821300735717,23.770609268535846,-58.62791149939414,-129746.0,0.05395776063691926,98.9448107410147,99.0051981608073,99.06558558059989,0.12198838225545983,0.4652352250011374,98.79000091552734,99.30000305175781,98.95000076293945,98.99496623500897,98.67253416411955,99.05373098307615
2021-04-23 00:00:00-04:00,99.01000213623047,99.01000213623047,98.88009643554688,98.9800033569336,1888,0.0,0.0,0.2055530496513742,42.485143552501185,59.41681560440724,-80.3473356093219,-0.06471313769901928,18.608766738125727,20.98328301539715,-33.33192048488959,-131634.0,0.054077126631852934,98.95834609821955,98.98383331298828,99.00932052775701,0.051497732338047594,0.42486515122503343,98.86000061035156,99.04000091552734,98.94504928588867,98.9805129992438,98.67506957248649,99.02391542211296
2021-04-26 00:00:00-04:00,99.0,99.0,98.908203125,98.97000122070312,2503,0.0,0.0,0.149163022533866,39.18547751447704,56.678919974442145,-27.365728900255753,-0.0005010691659688315,16.021901795486528,18.66816327811598,-38.888653414148266,-134137.0,0.052756492237648445,98.95783290030687,98.98366800944011,99.00950311857335,0.05220075120024095,0.23549969023742723,98.86000061035156,99.04000091552734,98.9541015625,98.9701175394552,98.6771490323669,98.99827556143433
2021-04-27 00:00:00-04:00,98.94999694824219,98.94999694824219,98.81999969482422,98.83260345458984,1317,0.0,0.0,0.15057185619837535,15.069392483635912,38.71465537860282,-100.00000000001178,-0.17009524856123787,10.909687429845265,15.18011865448583,-93.3665274654674,-135454.0,0.0401600880253028,98.7930329416768,98.92753601074219,99.06203907980758,0.27192240803568274,0.14709892193540886,98.81999969482422,99.01000213623047,98.8849983215332,98.8374519804136,98.67136816238637,98.9088085786517
2021-04-28 00:00:00-04:00,98.87999725341797,98.88639831542969,98.76000213623047,98.88639831542969,1002,0.0,0.0,0.13915476215045455,37.61699345366785,35.39166205281727,-66.85995798370797,-0.09456964874648004,8.58108092349386,11.837556716275207,-47.334456559748226,-134452.0,0.03412477347551146,98.78327293304481,98.89633433024089,99.00939572743697,0.22864628494426364,0.4560592073969731,98.76000213623047,99.0,98.82320022583008,98.87942737890918,98.6691677469266,98.8836603586446
2021-04-29 00:00:00-04:00,98.80999755859375,98.9000015258789,98.80000305175781,98.8550033569336,2466,0.0,0.0,0.12017783542941732,30.52322628408941,29.60337919255746,-21.62214856693188,-0.11619466742562323,6.823349962566728,8.771372771968608,-49.997992209773926,-136918.0,0.02650292323907877,98.81387418622116,98.85800170898438,98.9021292317476,0.08927455946989608,0.46602628175084976,98.76000213623047,98.94999694824219,98.85000228881836,98.85665694014007,98.66544472797156,98.85365991979045
2021-04-30 00:00:00-04:00,98.91999816894531,98.93000030517578,98.87999725341797,98.88929748535156,1922,0.0,0.0,0.09798772790297933,46.923359920918934,22.221998293135826,100.00000000002058,0.05736369252659391,7.395357016172821,7.59992930074446,-23.943093079615828,-134996.0,0.022965074486165804,98.84584324130148,98.87689971923828,98.90795619717508,0.0628184702897967,0.6996003239406363,98.76000213623047,98.93000030517578,98.90499877929688,98.88786618145649,98.66408268583154,98.8559971053182
2021-05-03 00:00:00-04:00,98.91000366210938,98.94499969482422,98.91000366210938,98.9446029663086,2307,0.0,0.0,0.07711465842645927,66.21506161697158,21.600471177591686,88.69183080901401,0.058860118146121534,7.575773315221103,7.264826764653542,-0.27361220731386693,-132689.0,0.024343378650840464,98.82247603004119,98.89630126953125,98.97012650902131,0.14929828222566188,0.8271353883237011,98.80000305175781,98.94499969482422,98.9275016784668,98.94401701608001,98.66621090829976,98.88907315096829
2021-05-04 00:00:00-04:00,98.95999908447266,99.05000305175781,98.95999908447266,98.98500061035156,2847,0.0,0.0,0.09178202603309485,75.83754701597503,36.9576481276866,99.99999999998697,0.13150295787112617,8.868260263680735,7.946463531691545,-38.23542610959028,-129842.0,0.028368433248800784,98.86117703546186,98.93963368733723,99.0180903392126,0.15859499161540158,0.7891209472358928,98.87999725341797,99.05000305175781,99.00500106811523,98.98628334559393,98.6708218298687,98.93213321656921
2021-05-05 00:00:00-04:00,99.0,99.05999755859375,98.99400329589844,99.05999755859375,2950,0.0,0.0,0.08371057508513523,86.52496567214584,48.038322427583616,85.01324473577394,0.172617338360072,11.104783123136672,9.182938900679494,0.0,-126892.0,0.03718134160273223,98.90091311002294,98.9965337117513,99.09215431347965,0.1931796965877116,0.831852371221967,98.91000366210938,99.05999755859375,99.0270004272461,99.0595890015046,98.67982981817407,98.99845507453078
2021-05-06 00:00:00-04:00,99.0999984741211,99.10099792480469,99.03099822998047,99.07499694824219,4313,0.0,0.0,0.07717557061330393,88.10355850967522,58.652199287139275,92.14438835487861,0.1317848351748846,27.65996875114135,15.87767071265291,-18.440560575726415,-122579.0,0.04485885539496337,98.96126149759775,99.03999837239583,99.11873524719391,0.15900015365918577,0.7222502222504484,98.95999908447266,99.10099792480469,99.06599807739258,99.07764269838938,98.68956425446365,99.04572368878986
2021-05-07 00:00:00-04:00,99.1500015258789,99.21499633789062,99.14749908447266,99.14749908447266,1834,0.0,0.0,0.10916114167132658,93.56738079776686,69.58668722954229,99.99999999999085,0.16416474528374164,48.058385482010756,28.94104578542958,-30.542705240626944,-120745.0,0.056146435696206254,99.01775028371645,99.0941645304362,99.17057877715595,0.15422552292931452,0.8489830517603512,98.99400329589844,99.21499633789062,99.18124771118164,99.1459766658743,98.70334074438497,99.11072373652239
2021-05-10 00:00:00-04:00,99.19999694824219,99.19999694824219,99.06999969482422,99.11000061035156,2968,0.0,0.0,0.12018353036528266,68.98649101139726,53.27895395649441,9.034956964955015,0.050477541883882864,69.00485600182061,48.24107007832422,-57.0634821909856,-123713.0,0.06135880482631251,99.05162278687622,99.11083221435547,99.17004164183471,0.11948124368724634,0.4929774358635909,99.03099822998047,99.21499633789062,99.1349983215332,99.113784971328,98.71458936440636,99.1271724001823
2021-05-11 00:00:00-04:00,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,0,0.0,0.0,0.06009176518264144,68.98649101139726,42.4071317744625,-74.1921193177876,0.03533047003540286,75.20200538633013,64.08841562338715,-72.41252302025782,-123713.0,0.06474332417523954,99.08714620127844,99.12250010172527,99.15785400217209,0.07133375451696562,0.32322330470291594,99.06999969482422,99.21499633789062,99.11000061035156,99.10892750588577,98.72558762610866,99.13363584474673
2021-05-12 00:00:00-04:00,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,0,0.0,0.0,0.030045882591320832,68.98649101139726,35.15925031977456,-50.00000000003198,-0.037820897619561165,76.92372185052899,73.71019441289324,-69.22941487176477,-123713.0,0.06665719746371224,99.11000061035156,99.11000061035156,99.11000061035156,2.2403854662254923e-16,1.0,99.06999969482422,99.19999694824219,99.11000061035156,99.1089984987278,98.73634032749047,99.1343261083442
2021-07-19 00:00:00-04:00,99.66000366210938,99.66500091552734,99.58499908447266,99.65029907226562,20415,0.0,0.0,0.2784739786748158,99.99999997108806,47.10899168678201,99.99999999999797,0.5451502962231148,32.45034022956903,10.816780076522996,-2.648979311292876,-103298.0,0.04706600856157195,98.7807018226108,99.29010009765625,99.7994983727017,1.0260806959494249,0.853553390593277,99.11000061035156,99.66500091552734,99.625,99.63028801812064,99.06519365426524,99.39606625027417
2021-07-20 00:00:00-04:00,99.7073974609375,99.7073974609375,99.7073974609375,99.7073974609375,37,0.0,0.0,0.16779022910053004,99.99999997504405,64.73932775956915,59.898622279500515,0.6027614235768073,65.78367356290234,32.74467126415711,0.0,-103261.0,0.08460695601041834,98.95089516715322,99.48923238118489,100.02756959521656,1.0822019652721329,0.7026286443386897,99.11000061035156,99.7073974609375,99.7073974609375,99.72529375994645,99.10212565559394,99.59577915094758
2021-07-21 00:00:00-04:00,99.55500030517578,99.55500030517578,99.54830169677734,99.54830169677734,158,0.0,0.0,0.16393802266171945,63.61812377056577,52.055728067702596,-100.0,0.4422369929639601,90.2398390078037,62.82461760009167,-100.0,-103419.0,0.10036379740047607,99.50371857190288,99.63533274332683,99.76694691475078,0.2641917637049552,0.16937053355316717,99.54830169677734,99.7073974609375,99.55165100097656,99.56297923900462,99.12837386142142,99.62360559353151
2021-07-22 00:00:00-04:00,99.63999938964844,99.64520263671875,99.63819885253906,99.63819885253906,203,0.0,0.0,0.13052145679658575,72.19284852157804,49.4075763720233,9.371587514166595,-0.012142682800969333,87.26171319591663,81.09507525554086,-43.494940775907544,-103216.0,0.11873643715544802,99.50103224669392,99.6312993367513,99.76156642680867,0.2614983261777479,0.5264821904931113,99.54830169677734,99.7073974609375,99.6417007446289,99.62894066076709,99.15884926408238,99.67798201933994
